image,land_cover
25.6380_79.1397.png,Cropland
29.8143_78.2897.png,Tree_cover
24.1249_68.9648.png,Permanent_water_bodies
27.0739_88.7019.png,Tree_cover
24.2086_68.4589.png,Shrubland
24.2249_68.9560.png,
26.8004_89.5254.png,Tree_cover
24.1707_68.6975.png,Permanent_water_bodies
22.3459_69.3648.png,Permanent_water_bodies
21.8870_72.4883.png,Permanent_water_bodies
27.4708_67.4854.png,Shrubland
24.1635_71.0384.png,
27.1967_69.8989.png,
23.4547_71.2295.png,
20.7135_72.8472.png,Permanent_water_bodies
22.0871_72.3681.png,Permanent_water_bodies
27.5708_69.7766.png,Shrubland
27.5708_69.7266.png,Shrubland
23.3135_70.9384.png,
26.7415_88.2607.png,Tree_cover
25.5796_68.2942.png,Shrubland
23.9135_68.6181.png,Permanent_water_bodies
21.6135_70.9971.png,Cropland
28.9704_73.7902.png,
23.4635_68.4384.png,Permanent_water_bodies
21.5371_72.5884.png,Permanent_water_bodies
24.0547_70.2559.png,Permanent_water_bodies
21.7749_72.4971.png,Permanent_water_bodies
24.0884_68.3441.png,Permanent_water_bodies
24.0635_70.2682.png,Permanent_water_bodies
24.1459_70.8472.png,
24.2546_68.7681.png,Permanent_water_bodies
21.0959_70.0796.png,Permanent_water_bodies
23.9635_70.7559.png,
27.8792_76.6578.png,Cropland
21.3635_73.4971.png,Tree_cover
24.0871_71.2972.png,
27.5056_69.9788.png,
26.5119_69.4678.png,
24.0283_69.0384.png,Permanent_water_bodies
26.0967_79.1661.png,Cropland
24.1783_69.0472.png,
25.2203_75.4490.png,Grassland
26.4586_69.5765.png,
27.1471_67.3353.png,
23.9283_68.3648.png,Permanent_water_bodies
26.4884_69.5090.png,
27.0586_69.2975.png,
24.0749_71.2060.png,
27.1086_69.4177.png,
25.7291_80.0485.png,Cropland
24.0547_69.3648.png,
29.4704_74.6166.png,Cropland
24.0371_69.5972.png,
26.6169_69.9666.png,
23.6959_70.1060.png,Permanent_water_bodies
27.2670_73.8402.png,Cropland
24.1749_69.6884.png,
21.7547_72.3972.png,Permanent_water_bodies
21.8283_72.4384.png,Permanent_water_bodies
27.3203_74.1402.png,Cropland
29.1469_76.2794.png,Cropland
23.7783_68.4296.png,Permanent_water_bodies
25.0468_76.4402.png,Cropland
21.4783_72.2972.png,Permanent_water_bodies
21.4871_72.3384.png,Permanent_water_bodies
28.4968_72.5253.png,
27.8086_67.5178.png,
28.8880_72.5990.png,
26.1708_67.9177.png,
24.0134_68.3883.png,Permanent_water_bodies
27.7468_81.9749.png,Tree_cover
28.4056_72.4490.png,
27.1468_74.4901.png,Cropland
21.5871_69.6383.png,Permanent_water_bodies
27.4296_69.6475.png,
21.1047_71.9560.png,Permanent_water_bodies
26.5708_68.5442.png,
27.2703_73.5254.png,Cropland
26.8169_73.2078.png,Cropland
24.5783_71.2647.png,
24.0959_70.9060.png,
22.9283_70.0648.png,Permanent_water_bodies
26.7086_69.2476.png,
27.6295_69.6765.png,
27.9880_76.8254.png,Cropland
25.9291_79.4250.png,Grassland
26.8669_69.7288.png,
22.6959_70.5972.png,Cropland
27.4467_70.0902.png,Built-up
25.1169_76.3287.png,Grassland
23.4135_71.1884.png,
26.2291_76.0254.png,Grassland
22.0249_72.3681.png,Permanent_water_bodies
21.4047_72.5884.png,Permanent_water_bodies
26.9291_74.8753.png,Grassland
27.0086_69.2854.png,
27.4884_69.4942.png,
24.2384_68.9942.png,
24.1047_70.9472.png,
24.1783_70.5472.png,
23.5283_71.4060.png,
24.2472_67.3353.png,Permanent_water_bodies
27.4703_70.0402.png,Built-up
22.0652_88.2107.png,Built-up
21.1749_72.0796.png,Permanent_water_bodies
23.9782_71.1384.png,
24.8704_76.4402.png,Shrubland
27.1003_88.7141.png,Tree_cover
21.2547_72.1060.png,Permanent_water_bodies
25.8472_67.9766.png,
23.6283_68.4648.png,Permanent_water_bodies
27.3208_69.6589.png,
26.1380_75.8254.png,Grassland
23.5635_71.2471.png,
24.2296_68.5266.png,
23.9635_69.1181.png,Permanent_water_bodies
27.7380_81.9661.png,Tree_cover
23.9870_68.8472.png,Permanent_water_bodies
26.3208_69.5976.png,
27.3086_67.4353.png,
27.3704_74.3578.png,Grassland
25.4291_76.4754.png,Grassland
24.0283_71.1682.png,
21.8371_72.3681.png,Permanent_water_bodies
23.8783_70.9971.png,
24.8291_76.5288.png,Grassland
26.8704_70.5402.png,Built-up
24.2282_69.2559.png,
23.3118_87.6343.png,Grassland
27.1884_67.3177.png,
20.9783_71.6972.png,Permanent_water_bodies
29.1881_76.1680.png,Cropland
26.5884_69.3590.png,
28.6791_80.5397.png,Tree_cover
29.4669_74.4989.png,Cropland
29.5555_74.2254.png,Cropland
21.9371_72.4296.png,Permanent_water_bodies
26.7086_68.6765.png,
29.8881_74.9558.png,Cropland
26.7740_88.6255.png,Tree_cover
27.0967_74.0788.png,Cropland
21.0283_71.8182.png,Permanent_water_bodies
23.9249_70.8883.png,
27.3169_74.2287.png,Cropland
23.5783_68.1647.png,Permanent_water_bodies
27.0504_88.3641.png,Tree_cover
21.4783_72.4648.png,Permanent_water_bodies
21.9959_71.6682.png,Cropland
24.7086_67.0975.png,Permanent_water_bodies
25.5967_79.2897.png,Cropland
24.1749_69.0148.png,
26.7883_67.3089.png,
26.9203_70.3578.png,
29.6205_76.4882.png,Cropland
25.0879_77.0166.png,Cropland
27.2468_69.7666.png,
24.1135_70.5296.png,
24.2795_67.2678.png,Permanent_water_bodies
25.9643_79.3485.png,Cropland
23.9870_69.0648.png,Permanent_water_bodies
24.2047_70.5972.png,
21.6249_72.3884.png,Permanent_water_bodies
27.0086_69.2942.png,Shrubland
27.1708_69.2590.png,Shrubland
21.1370_70.0472.png,Permanent_water_bodies
27.4972_69.6853.png,Shrubland
23.6959_70.5182.png,
23.3047_71.2295.png,
24.6292_75.8254.png,Cropland
21.9651_87.1107.png,Grassland
27.2291_74.3902.png,Cropland
25.0791_75.1666.png,Grassland
27.5056_70.0078.png,
23.9782_70.1648.png,Permanent_water_bodies
24.0871_69.0648.png,Permanent_water_bodies
21.6239_87.5931.png,Permanent_water_bodies
20.3635_72.8060.png,Permanent_water_bodies
26.8055_70.1902.png,
27.3055_74.0254.png,Cropland
25.8555_80.2985.png,Cropland
27.0669_70.4578.png,Built-up
27.0170_70.3666.png,Built-up
23.3547_71.1148.png,
26.6292_73.9787.png,Cropland
26.9085_68.7678.png,Shrubland
21.7783_72.4472.png,Permanent_water_bodies
23.6749_68.2648.png,Permanent_water_bodies
24.1749_69.1148.png,
24.0371_70.9795.png,
26.5119_69.5475.png,Shrubland
24.0459_70.9472.png,
25.4056_79.0161.png,Cropland
21.3958_72.1972.png,Permanent_water_bodies
27.5379_70.0490.png,Built-up
23.8384_68.1442.png,Permanent_water_bodies
24.1468_82.9073.png,Permanent_water_bodies
25.5643_80.5985.png,Cropland
23.9586_68.2854.png,Permanent_water_bodies
23.7740_88.5254.png,Grassland
25.3704_76.4787.png,Cropland
27.5170_70.0166.png,Built-up
27.4467_70.0402.png,Built-up
22.5046_70.4148.png,Cropland
26.9384_69.0853.png,Shrubland
28.9467_73.2166.png,Built-up
26.6003_89.3843.png,Tree_cover
26.8379_70.2166.png,Built-up
26.5796_69.5090.png,Shrubland
23.9870_70.8795.png,
27.8143_82.1897.png,Tree_cover
27.3384_69.7476.png,Shrubland
25.8143_80.0985.png,Cropland
24.0086_68.5090.png,Permanent_water_bodies
25.0380_76.6077.png,Cropland
25.0055_76.5490.png,Cropland
27.0620_69.2975.png,Shrubland
26.6884_67.8441.png,Built-up
27.1504_88.7019.png,Tree_cover
21.6547_71.7559.png,Cropland
22.2547_72.6472.png,Permanent_water_bodies
27.2169_69.9788.png,Built-up
23.4739_85.9430.png,Tree_cover
27.0827_88.7842.png,Tree_cover
26.7971_67.3089.png,Shrubland
22.8371_69.8472.png,Permanent_water_bodies
23.9586_68.2590.png,Permanent_water_bodies
23.8871_68.2296.png,Permanent_water_bodies
21.9959_72.4971.png,Permanent_water_bodies
25.8643_79.0161.png,Cropland
27.3120_69.5677.png,Shrubland
27.4586_69.6853.png,Shrubland
26.8120_67.3265.png,Shrubland
25.0204_76.4902.png,Cropland
23.6249_68.1682.png,Permanent_water_bodies
20.8047_70.4795.png,Permanent_water_bodies
21.4135_69.8681.png,Cropland
26.2086_67.7766.png,Shrubland
21.6618_87.7431.png,Permanent_water_bodies
24.9967_76.4288.png,Cropland
23.9782_70.2647.png,Permanent_water_bodies
23.7370_70.0884.png,Permanent_water_bodies
25.3257_79.2573.png,Cropland
23.8586_67.8590.png,Permanent_water_bodies
27.7169_74.2166.png,Cropland
24.0547_69.0472.png,Permanent_water_bodies
25.7296_67.9177.png,Shrubland
26.4296_67.6266.png,Permanent_water_bodies
27.4257_77.6249.png,Grassland
28.3704_72.5490.png,
23.9958_70.1972.png,Permanent_water_bodies
22.9459_68.9796.png,Permanent_water_bodies
26.7120_68.6677.png,Shrubland
23.2959_70.9648.png,
28.4757_80.6985.png,Tree_cover
24.1547_70.7181.png,
24.4749_71.0796.png,Herbaceous_wetland
21.3749_72.5059.png,Permanent_water_bodies
24.3371_71.0884.png,Herbaceous_wetland
26.2707_67.3590.png,Shrubland
24.0046_68.5060.png,Permanent_water_bodies
20.8749_71.5059.png,Permanent_water_bodies
24.0972_68.1475.png,Permanent_water_bodies
24.5459_71.1295.png,
24.1556_82.8161.png,
23.8283_68.6181.png,Permanent_water_bodies
24.1371_70.8472.png,
22.4047_69.6471.png,Permanent_water_bodies
28.6967_79.9783.png,Tree_cover
22.5134_69.7383.png,Permanent_water_bodies
24.5749_71.2796.png,
24.5635_71.2148.png,
27.8967_82.0661.png,Tree_cover
24.5046_71.1384.png,
24.1047_69.3060.png,
27.1055_70.3254.png,
27.1972_68.7266.png,
27.1207_68.9177.png,
24.2546_68.8681.png,
24.0585_67.4854.png,Permanent_water_bodies
24.1371_69.6972.png,Built-up
26.8968_70.1254.png,Cropland
21.6047_70.8681.png,Grassland
29.7881_75.7058.png,Cropland
26.7703_70.1754.png,Cropland
21.4783_72.6148.png,Permanent_water_bodies
21.7135_72.5059.png,Permanent_water_bodies
26.4708_69.4475.png,
27.3795_69.6589.png,
23.7749_68.5972.png,Permanent_water_bodies
25.9796_68.0090.png,
27.3707_69.6941.png,
26.7120_68.6975.png,
24.0547_71.0884.png,Built-up
26.7327_88.8255.png,Tree_cover
22.0959_72.3796.png,Permanent_water_bodies
25.4791_76.4288.png,Grassland
21.5459_71.2682.png,Grassland
21.8547_72.5296.png,Permanent_water_bodies
24.8120_66.6766.png,Permanent_water_bodies
24.3871_70.5682.png,Built-up
23.9047_69.0884.png,Permanent_water_bodies
27.4472_67.5354.png,
24.5555_78.7485.png,Grassland
26.7120_69.0853.png,
27.6703_74.3402.png,Grassland
26.5620_69.3942.png,
23.3135_71.2471.png,Built-up
23.7370_68.5648.png,Permanent_water_bodies
27.4796_69.5589.png,
21.7135_70.5384.png,Grassland
27.0879_74.3754.png,Grassland
22.4782_69.0560.png,Permanent_water_bodies
26.1708_67.4589.png,
27.0118_88.7754.png,Tree_cover
27.9467_73.4402.png,Grassland
23.4958_71.2148.png,Built-up
24.9384_68.0442.png,Permanent_water_bodies
24.1972_68.7178.png,Permanent_water_bodies
24.0871_71.0648.png,Built-up
23.5371_71.4060.png,Built-up
26.4208_69.4590.png,
23.9870_70.1884.png,Permanent_water_bodies
27.1703_73.5666.png,Shrubland
26.3208_69.8476.png,
29.0967_72.9578.png,Grassland
26.5972_68.6442.png,
23.4749_71.1560.png,Built-up
27.5620_67.4089.png,
21.2547_73.6182.png,Permanent_water_bodies
23.9782_69.0972.png,Permanent_water_bodies
24.0635_70.7148.png,Built-up
23.2749_71.5682.png,Built-up
24.8880_76.8577.png,Shrubland
25.0170_76.2078.png,Shrubland
28.9117_76.2882.png,
22.2371_72.6384.png,Permanent_water_bodies
26.9170_70.1754.png,Grassland
24.0046_70.9648.png,Built-up
24.3208_71.0177.png,
23.6783_68.4059.png,Permanent_water_bodies
22.4870_69.0648.png,Permanent_water_bodies
21.3870_72.5884.png,Permanent_water_bodies
22.1740_88.1607.png,Permanent_water_bodies
27.3379_74.1754.png,Shrubland
28.5967_75.5989.png,Shrubland
24.5749_71.0648.png,Built-up
26.8327_88.3641.png,Tree_cover
21.9635_72.3060.png,Permanent_water_bodies
23.4135_71.1295.png,
21.9959_72.4883.png,Permanent_water_bodies
24.8880_76.8489.png,Shrubland
27.1967_74.3990.png,Shrubland
25.0292_76.3166.png,Shrubland
24.0249_70.9560.png,Built-up
26.5972_69.6589.png,
29.5792_76.3179.png,Cropland
27.2203_69.8254.png,Grassland
23.9635_70.2972.png,Permanent_water_bodies
28.6791_79.9661.png,Tree_cover
23.3283_71.0059.png,Built-up
25.5056_80.4162.png,Grassland
25.2203_76.0989.png,Cropland
29.8292_76.5180.png,Cropland
23.8749_68.5560.png,Permanent_water_bodies
23.9086_67.4854.png,Permanent_water_bodies
28.5379_75.0901.png,Cropland
23.7227_89.9307.png,Permanent_water_bodies
27.4085_69.2089.png,
22.2749_70.3795.png,Cropland
28.3879_80.8397.png,Tree_cover
23.3283_71.0648.png,
21.7459_72.4384.png,Permanent_water_bodies
21.5459_72.4560.png,Permanent_water_bodies
29.1705_76.1970.png,Cropland
24.0459_69.6884.png,
26.3971_67.7354.png,Permanent_water_bodies
25.2169_76.8902.png,Grassland
21.0871_71.9060.png,Permanent_water_bodies
28.6791_79.9783.png,Tree_cover
27.2795_68.7854.png,
23.5046_68.4147.png,Permanent_water_bodies
21.3459_73.5883.png,Tree_cover
24.1959_69.0181.png,
23.7959_69.6648.png,
24.6380_76.2754.png,Cropland
29.7293_76.1882.png,Cropland
21.5135_72.3972.png,Permanent_water_bodies
24.1707_67.4089.png,Permanent_water_bodies
21.5249_72.4472.png,Permanent_water_bodies
26.6652_89.5606.png,Tree_cover
24.9555_76.5666.png,Cropland
24.5249_71.1560.png,
27.0152_88.8343.png,Tree_cover
23.7546_70.0682.png,Permanent_water_bodies
24.2135_70.5560.png,
26.8055_69.8666.png,
26.5884_69.6442.png,
25.4467_76.6165.png,Cropland
23.9047_71.0648.png,
21.4371_72.5059.png,Permanent_water_bodies
27.2291_69.9902.png,
27.3619_67.8942.png,Cropland
26.6884_69.2442.png,
21.7783_72.4148.png,Permanent_water_bodies
24.7704_75.5288.png,Permanent_water_bodies
23.9371_68.9884.png,Permanent_water_bodies
24.6292_71.1401.png,
27.0383_68.8678.png,
24.2135_69.2559.png,
24.0796_68.7476.png,Permanent_water_bodies
21.9871_72.4648.png,Permanent_water_bodies
27.3971_69.6677.png,
21.6135_72.3296.png,Permanent_water_bodies
23.9547_70.2181.png,Permanent_water_bodies
23.9249_70.9060.png,
26.5291_73.8902.png,Cropland
26.9291_69.8901.png,
30.3879_77.7249.png,Tree_cover
23.9135_68.2384.png,Permanent_water_bodies
25.3203_76.2666.png,Cropland
23.9459_69.1060.png,Permanent_water_bodies
26.9586_69.2766.png,
27.0915_88.8141.png,Tree_cover
24.6169_74.7754.png,Cropland
24.0371_70.8182.png,
26.9472_69.2854.png,
23.6249_71.7559.png,Cropland
26.2619_67.6677.png,
22.0959_72.4148.png,Permanent_water_bodies
27.4586_69.2266.png,
26.8203_73.4901.png,Cropland
27.7086_69.8441.png,
27.6879_74.3788.png,Cropland
27.0879_73.7788.png,Cropland
28.2257_81.2283.png,Tree_cover
21.8047_72.4384.png,Permanent_water_bodies
26.2795_67.6442.png,
23.6459_68.4884.png,Permanent_water_bodies
28.3791_80.1397.png,Tree_cover
22.5547_70.2682.png,Cropland
26.5471_69.8975.png,
28.8704_72.5788.png,
21.9249_72.2559.png,Permanent_water_bodies
22.3635_69.4296.png,Permanent_water_bodies
24.1283_70.7181.png,
29.5205_74.6147.png,Cropland
26.9669_70.0788.png,
27.5669_74.5754.png,Cropland
23.3371_70.9795.png,
22.1749_72.3972.png,Permanent_water_bodies
28.7556_72.3666.png,
27.5703_74.2754.png,Cropland
23.3783_70.9971.png,
23.7249_68.3060.png,Permanent_water_bodies
21.5916_88.2255.png,Permanent_water_bodies
24.1459_68.9472.png,Permanent_water_bodies
27.1119_69.4177.png,
24.0134_69.3384.png,
26.1972_67.8766.png,
20.7283_71.1560.png,Permanent_water_bodies
27.4586_69.3766.png,
26.8379_70.0990.png,
24.1249_69.2972.png,
27.2707_69.6677.png,
27.3880_77.3078.png,Shrubland
25.4967_76.5666.png,Shrubland
28.9379_72.6490.png,Grassland
20.4749_72.8472.png,Permanent_water_bodies
23.2749_71.1384.png,
26.8669_70.2288.png,Grassland
28.6791_72.8754.png,Grassland
21.5547_70.1884.png,Cropland
25.4555_75.8990.png,Shrubland
21.4635_72.6384.png,Permanent_water_bodies
22.6959_70.1884.png,Permanent_water_bodies
26.4384_67.6266.png,Permanent_water_bodies
27.3707_69.6090.png,
23.9459_70.7148.png,
27.4120_69.2178.png,
21.7151_87.8641.png,Permanent_water_bodies
26.7415_88.7930.png,Tree_cover
26.9203_70.5902.png,Grassland
27.5291_74.3166.png,Shrubland
27.3257_83.5783.png,Tree_cover
27.0472_69.2442.png,
27.4467_74.4402.png,Shrubland
23.1652_86.1255.png,Tree_cover
29.1469_76.2058.png,Grassland
28.5643_80.2749.png,Tree_cover
23.8296_67.6354.png,Permanent_water_bodies
26.9791_82.2783.png,Tree_cover
22.5547_71.3648.png,Cropland
23.7047_70.1471.png,Permanent_water_bodies
26.8669_70.1902.png,Grassland
26.9203_70.3787.png,Cropland
27.6791_82.4249.png,Tree_cover
21.7135_72.4883.png,Permanent_water_bodies
26.8086_67.3089.png,
21.4959_72.3648.png,Permanent_water_bodies
23.6783_68.4796.png,Permanent_water_bodies
26.8707_68.6765.png,
24.7792_75.5787.png,Permanent_water_bodies
23.9958_70.8472.png,
24.2208_70.5677.png,
25.8379_80.0749.png,Cropland
27.3169_77.5288.png,Shrubland
24.2384_67.3441.png,Permanent_water_bodies
24.2135_71.1181.png,
27.3055_74.2754.png,Shrubland
29.4968_78.5985.png,Tree_cover
21.7871_69.3883.png,Permanent_water_bodies
24.2135_70.8472.png,
27.3586_68.7942.png,
23.6749_69.9971.png,Permanent_water_bodies
24.1135_70.8560.png,
29.7881_75.2180.png,Cropland
24.2370_68.8182.png,Permanent_water_bodies
29.6969_76.4882.png,Cropland
27.5383_69.8089.png,Cropland
23.4827_88.0254.png,Grassland
24.1783_69.0648.png,
26.9915_88.6754.png,Tree_cover
23.8783_68.7472.png,Permanent_water_bodies
24.0547_70.1181.png,Permanent_water_bodies
27.3971_69.5178.png,Cropland
27.4708_69.6354.png,Cropland
27.2707_68.7854.png,Cropland
24.1371_69.0972.png,
22.2635_72.3648.png,Permanent_water_bodies
23.7546_69.9883.png,Permanent_water_bodies
28.0643_81.4749.png,Tree_cover
26.8239_88.8519.png,Tree_cover
21.4635_73.9182.png,Permanent_water_bodies
24.0134_69.0560.png,Permanent_water_bodies
23.8547_68.7296.png,Permanent_water_bodies
24.5635_71.1972.png,
27.4620_69.2266.png,Cropland
26.7055_73.6788.png,Grassland
23.9749_70.5059.png,Herbaceous_wetland
28.5967_74.8078.png,Grassland
25.6670_72.6754.png,Grassland
23.9283_70.9883.png,
22.9749_70.7181.png,Cropland
24.0749_70.8883.png,
24.1143_82.8783.png,Permanent_water_bodies
25.9384_69.8975.png,Cropland
27.0056_82.2897.png,Tree_cover
27.6643_77.5897.png,Cropland
27.5708_69.6589.png,Cropland
23.9635_70.5059.png,Herbaceous_wetland
26.8555_69.8578.png,Cropland
24.0134_68.9148.png,Permanent_water_bodies
27.5056_70.0666.png,Cropland
26.5669_70.4402.png,Cropland
25.3257_79.1283.png,Cropland
25.4555_75.8287.png,Grassland
22.2249_72.5796.png,Permanent_water_bodies
26.4968_70.4078.png,Cropland
23.9651_88.3607.png,Grassland
27.8296_67.5266.png,Cropland
23.9249_70.8795.png,Built-up
24.3371_70.4971.png,Built-up
26.7151_89.5518.png,Tree_cover
25.5757_78.6397.png,Cropland
26.3586_69.6178.png,Cropland
27.4703_74.7287.png,Cropland
22.1749_72.4060.png,Herbaceous_wetland
24.0046_70.2148.png,Herbaceous_wetland
27.2670_69.8787.png,
24.0249_70.8648.png,Built-up
24.2635_68.7648.png,Herbaceous_wetland
27.8055_77.5249.png,Cropland
29.4792_76.7470.png,Cropland
27.4384_69.2476.png,Cropland
29.6205_76.6558.png,Cropland
27.3203_74.1902.png,Cropland
27.1879_77.3166.png,Cropland
23.5783_71.1060.png,Built-up
26.9555_69.8078.png,
24.0383_68.5266.png,Permanent_water_bodies
24.3208_67.4089.png,Permanent_water_bodies
22.4047_72.5796.png,Cropland
24.1047_69.2884.png,Built-up
22.6749_70.6682.png,Cropland
26.4384_69.2266.png,Cropland
24.9379_75.9166.png,Cropland
24.1283_71.1060.png,Built-up
26.8503_89.4843.png,Tree_cover
22.0547_72.3384.png,Herbaceous_wetland
21.7635_72.4795.png,Herbaceous_wetland
26.8291_69.9288.png,
24.1959_69.4148.png,Built-up
24.0283_70.2148.png,Herbaceous_wetland
30.3967_77.7249.png,Tree_cover
26.8055_69.8578.png,
26.6295_69.2354.png,Cropland
27.1791_69.8666.png,
21.6249_71.6472.png,Cropland
23.5371_68.3971.png,Herbaceous_wetland
23.5871_71.2559.png,Built-up
26.5291_70.4288.png,
27.4884_67.5090.png,Cropland
27.5472_67.4854.png,Cropland
24.2458_70.9681.png,Built-up
26.3120_70.0442.png,Cropland
23.7370_69.1383.png,Built-up
29.5704_74.7146.png,Cropland
23.3635_71.2295.png,Built-up
27.4085_69.5941.png,Cropland
24.0879_82.7985.png,Permanent_water_bodies
29.0880_76.1558.png,Cropland
27.5967_74.5666.png,Cropland
26.8669_70.2078.png,
22.4749_69.6972.png,Herbaceous_wetland
22.7783_69.4059.png,Herbaceous_wetland
27.0119_68.8089.png,Cropland
27.3086_69.1765.png,Cropland
24.0249_70.9795.png,Built-up
26.4296_69.8177.png,Cropland
23.9708_68.2266.png,Permanent_water_bodies
27.8291_74.7287.png,Cropland
27.6086_69.7476.png,Cropland
24.1459_70.9795.png,Built-up
26.8239_88.3519.png,Tree_cover
21.9118_88.9641.png,
25.8795_68.0853.png,Cropland
23.5749_71.2148.png,Built-up
23.8208_67.8353.png,Permanent_water_bodies
26.7169_73.5666.png,Cropland
27.6879_82.5573.png,Tree_cover
25.7879_75.9902.png,Cropland
22.9283_70.7295.png,Cropland
27.2703_70.4754.png,
24.1459_70.9883.png,Built-up
22.6959_70.6884.png,Cropland
22.0635_69.1060.png,Herbaceous_wetland
24.2635_71.0182.png,Built-up
21.5249_72.2884.png,Herbaceous_wetland
26.7883_69.4441.png,
21.9618_88.6141.png,
21.9871_72.4296.png,Permanent_water_bodies
21.7459_72.4971.png,Permanent_water_bodies
28.4120_69.2766.png,Cropland
27.4379_74.1402.png,Cropland
27.2758_83.5985.png,Tree_cover
25.4203_76.6165.png,Cropland
23.7586_68.0677.png,Permanent_water_bodies
24.3283_70.9795.png,
21.6282_72.4648.png,Permanent_water_bodies
24.0471_68.7678.png,Permanent_water_bodies
24.0283_70.7383.png,
27.0291_73.1666.png,Cropland
21.4459_69.8472.png,Cropland
24.0371_70.2060.png,Permanent_water_bodies
21.9240_88.1519.png,
21.9547_72.3884.png,Permanent_water_bodies
23.6459_68.1884.png,Permanent_water_bodies
22.7783_69.4182.png,Permanent_water_bodies
27.5472_69.2854.png,
24.0783_70.2060.png,Permanent_water_bodies
23.5283_71.3972.png,
27.1204_69.7288.png,
25.4967_80.0283.png,Grassland
21.6635_72.3296.png,Permanent_water_bodies
27.7967_82.1662.png,Tree_cover
22.2151_88.0342.png,
22.2547_72.3796.png,Permanent_water_bodies
21.5371_72.3472.png,Permanent_water_bodies
25.5967_80.0283.png,Grassland
27.1328_88.8255.png,Tree_cover
24.2208_67.3854.png,Permanent_water_bodies
22.2249_72.4472.png,Permanent_water_bodies
29.2881_76.0646.png,Grassland
24.0283_71.0182.png,
21.4749_72.4560.png,Permanent_water_bodies
26.6670_70.1666.png,
27.4056_69.9788.png,
29.3758_78.9161.png,Tree_cover
25.7055_79.4485.png,Grassland
21.9118_89.0641.png,
27.7472_67.4976.png,
25.9796_67.9976.png,
24.1791_82.8249.png,Built-up
21.0635_70.1295.png,Permanent_water_bodies
26.8968_69.8402.png,
28.5291_80.6161.png,Tree_cover
24.2871_68.8384.png,
21.6871_72.4472.png,Permanent_water_bodies
23.8635_68.7972.png,Permanent_water_bodies
29.8083_74.8058.png,Cropland
21.3249_69.8384.png,Permanent_water_bodies
26.7169_69.8666.png,
26.6703_73.1666.png,Grassland
22.8871_69.0884.png,Permanent_water_bodies
27.3883_68.9589.png,
27.5295_69.5178.png,
26.5119_69.9265.png,
28.6757_79.9783.png,Tree_cover
21.6151_88.4342.png,Tree_cover
21.9635_72.4472.png,Permanent_water_bodies
24.1283_68.7648.png,Permanent_water_bodies
22.8135_70.3182.png,Permanent_water_bodies
23.6135_68.3971.png,Permanent_water_bodies
22.5618_86.6519.png,Shrubland
25.6556_79.1897.png,Grassland
21.5047_72.4883.png,Permanent_water_bodies
27.4708_69.3766.png,
23.9371_70.5059.png,Herbaceous_wetland
23.9295_68.2590.png,Permanent_water_bodies
27.3208_68.7476.png,
25.3968_75.7990.png,Grassland
27.3203_74.1990.png,Grassland
21.0047_71.7295.png,Permanent_water_bodies
23.9371_68.6972.png,Permanent_water_bodies
23.0328_87.8431.png,Cropland
26.9472_68.8089.png,
27.1240_88.5518.png,Shrubland
20.8782_70.3681.png,Permanent_water_bodies
23.6871_68.4972.png,Permanent_water_bodies
27.0586_68.8854.png,
27.6383_67.4765.png,
26.7327_88.5019.png,Shrubland
24.1459_69.4648.png,
24.1635_70.7295.png,
24.2086_68.4854.png,
22.2783_68.9296.png,Permanent_water_bodies
28.1757_78.2161.png,Cropland
24.0884_68.7178.png,Permanent_water_bodies
23.5371_71.3060.png,
24.5959_71.1181.png,
25.4291_79.4485.png,Cropland
27.2703_74.0490.png,Grassland
27.2203_69.9578.png,Cropland
25.9757_79.5161.png,Cropland
21.4249_71.7796.png,Permanent_water_bodies
24.0283_70.2796.png,Permanent_water_bodies
23.9796_67.9177.png,Permanent_water_bodies
23.9459_69.9795.png,Permanent_water_bodies
21.6047_72.5472.png,Permanent_water_bodies
27.2879_74.0990.png,Grassland
23.9749_70.7559.png,
23.9547_69.6295.png,Permanent_water_bodies
29.3379_74.5254.png,Grassland
24.6791_71.1490.png,Cropland
26.8880_69.7666.png,Cropland
21.6047_72.3972.png,Permanent_water_bodies
27.1119_68.8177.png,Built-up
26.5879_71.6401.png,Grassland
23.9796_67.4177.png,
24.1249_70.8883.png,
24.8085_66.6766.png,
25.5056_76.0402.png,Tree_cover
21.5871_72.4795.png,Permanent_water_bodies
24.1959_69.4795.png,
26.7556_69.7078.png,Grassland
21.0283_71.7972.png,Permanent_water_bodies
23.8135_68.4384.png,Permanent_water_bodies
20.2459_72.7295.png,Permanent_water_bodies
22.0249_72.3560.png,Permanent_water_bodies
24.5547_71.1648.png,
24.0295_68.2590.png,
22.3047_69.3182.png,Permanent_water_bodies
24.0708_67.9353.png,
24.3291_78.2897.png,Cropland
25.6055_80.0249.png,Cropland
25.7467_80.1750.png,Cropland
24.4749_71.2647.png,
22.3459_69.4681.png,Permanent_water_bodies
26.6295_68.5976.png,Built-up
21.7959_71.0059.png,Cropland
26.7670_69.8078.png,Grassland
23.7959_69.6295.png,
26.7055_70.4490.png,Grassland
28.2556_73.1490.png,Grassland
27.3467_74.0288.png,Tree_cover
25.2379_76.0078.png,Tree_cover
21.6635_72.4971.png,Permanent_water_bodies
25.7967_79.9161.png,Cropland
25.6791_80.4783.png,Cropland
24.2783_70.2682.png,Herbaceous_wetland
24.0371_68.9682.png,Permanent_water_bodies
